DamFunctTbl_multiplier,ShipTbl1,ShipTbl2,ShipTbl3,climate scenarios,collaboration,fragility dikes,land use scenarios,model,policy,Flood damage (Milj. Euro),Number of casualties,Costs
-0.048446712,-0.084092458,-0.093394751,-0.004394068,17,1.478193074,0.054132218,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,208.839227
0.035427717,0.026992561,-0.000875502,-0.031925505,8,1.018809297,-0.055441265,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.042453952,0.023319625,0.093744245,-0.009224527,16,1.311225199,-0.097417725,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,222.9200875
-0.092411488,0.019027728,-0.018622856,-0.089624586,4,1.249514569,0.0289748,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,203.6475574
-0.060382752,-0.04163234,-0.059481836,0.074218141,7,1.511596646,0.082013092,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,140.8667284
-0.064294633,-0.015538077,-0.098542756,-0.0617797,23,1.472748985,-0.028753594,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.098958529,0.05425586,-0.07990274,0.098710225,18,1.145024839,0.088365569,NoChange,waasmodel,Dike 2nd Q x 1.5,487,72.6928,232.0931672
0.012089992,-0.011426309,0.075056892,0.022387417,15,1.410551528,-0.04520528,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,871,98.4,231.3407144
0.053417082,0.050708414,0.031529367,-0.052744301,19,1.489779305,0.091417345,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,2724,249.3,232.0931672
-0.099848305,0.033200753,0.044544407,-0.060128227,11,1.33269421,-0.0054996,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.097450274,0.017359631,0.095302103,-0.055128001,21,1.022645336,0.002121776,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.019195998,0.093170989,0.092220342,-0.030685018,28,1.101291691,-0.059265013,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,503,79.1384,232.0931672
-0.092281476,-0.046579762,0.032753145,0.030453205,25,1.2288852,-0.016502115,NoChange,waasmodel,Dike 2nd Q x 1.5,1673,161.175,294.1559956
-0.081444245,-0.065951658,0.054340819,-0.069612093,12,1.258443411,0.046007833,Deurbanization,waasmodel,Dike 2nd Q x 1.5,1835,64.08,232.0931672
-0.056555006,0.055100026,0.0191079,0.075846965,23,1.42266278,-0.056193006,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.080056462,0.047661628,0.000119777,0.072478692,4,1.115690728,-0.080592971,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,203.6475574
-0.055710757,0.074263608,-0.042862491,-0.010012206,24,1.078487045,-0.02746839,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,213.1616714
0.07608189,0.027913281,-0.014650478,-0.08304388,6,1.20288522,0.081325554,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,230.8677212
0.007100595,-0.031067621,0.022996284,-0.020529973,13,1.15440239,-0.064822881,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.077739495,0.046625578,-0.09565817,-0.077779533,1,1.469227402,-0.036670897,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.078778213,0.052709539,-0.062762349,0.020780214,14,1.355357533,-0.088533156,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
0.053772137,0.09403682,0.038373593,0.045710599,6,1.58643445,-0.091388339,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,230.8677212
0.001077892,0.041259104,-0.072166951,-0.027663887,26,1.221438347,-0.047336653,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,228.737103
-0.014766318,0.038166504,-0.071138094,-0.086553266,26,1.161702951,-0.073913962,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,228.737103
0.09072453,0.032051313,0.020519988,-0.055616257,13,1.473328505,-0.014928193,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.010432592,-0.099881073,0.086225323,-0.043538366,28,1.438918368,-0.045196747,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,514,86.3384,232.0931672
0.049710354,0.032464111,0.066857275,-0.023505634,9,1.308684945,-0.006437615,NoChange,waasmodel,Dike 2nd Q x 1.5,533,74.4,232.0931672
0.017448485,0.037118816,0.061720549,0.013515254,25,1.280336864,0.007862993,Deurbanization,waasmodel,Dike 2nd Q x 1.5,1564,127.892,294.1559956
0.063904123,0.057596458,0.067617285,-0.068937438,10,1.399649248,-0.009573917,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,228.0781364
-0.041610271,0.038466635,-0.090249029,0.023076924,5,1.198097601,0.040834787,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,806,98.4,221.5431339
-0.07903656,-0.044074085,-0.005310333,-0.009751921,14,1.23118852,-0.093719736,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
-0.023506142,-0.049292917,0.07203715,-0.094224512,25,1.492916129,0.084241128,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,4112,388.978,294.1559956
0.070520497,0.097864504,0.088715175,-0.045272405,9,1.299792924,0.033298068,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,1010,120.8,232.0931672
0.016664218,-0.068510565,-0.076541404,-0.053706857,27,1.396879319,-0.085983644,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,230.9840666
0.030395765,0.094891254,-0.054922994,0.089148767,1,1.064296065,-0.081404012,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.085550616,-0.07841292,0.076180801,-0.085830538,28,1.21259867,-0.051981115,moreNature,waasmodel,Dike 2nd Q x 1.5,414,73.5384,232.0931672
-0.094494408,-0.048685487,0.001214549,0.038114646,7,1.177064717,-0.033336488,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,140.8667284
0.04884075,-0.016265565,0.008027408,-0.093562326,9,1.372144064,0.024616729,moreNature,waasmodel,Dike 2nd Q x 1.5,881,106.4,232.0931672
-0.097366971,0.007767254,0.075373151,0.063614252,8,1.025994342,-0.090196503,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.048932102,-0.02719184,0.056376499,0.039688434,26,1.297913921,-0.064563368,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,228.737103
-0.093806377,-0.019738691,0.015310545,0.004807318,21,1.096072888,-0.043165083,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.069354399,-0.008023252,0.088088639,0.027420043,16,1.327158031,0.043378511,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,222.9200875
0.079266951,-0.028886768,0.067486393,0.035435815,29,1.597043385,0.00552695,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,3185,281.989,232.0931672
-0.061857278,0.020970431,0.017499935,-0.018104816,7,1.035694565,0.017418126,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,140.8667284
-0.05235715,-0.028156251,-0.067490743,0.07946564,22,1.49683608,-0.01575374,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,2527,121.92,232.0931672
0.080846038,-0.03662213,-0.070649698,0.010662276,9,1.576219595,-0.066690608,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,606,83.2,232.0931672
0.044152158,0.02078765,-0.020520094,0.064669366,11,1.172772306,-0.035371537,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.018759254,-0.051351783,-0.024792456,0.087567928,21,1.464744757,0.053149757,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,766,8.64,232.0931672
-0.044379207,-0.091221317,-0.013085172,0.01554743,21,1.559890783,0.011042252,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.092965743,-0.05693156,-0.010640618,-0.013981131,15,1.180100724,-0.01176867,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,781,98.4,231.3407144
-0.073727121,0.045177283,-0.087696641,-0.042893407,9,1.222895976,0.098331628,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,918,127.2,232.0931672
-0.033212932,-0.06810188,-0.094189759,-0.06083934,27,1.518040828,0.077955617,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,230.9840666
0.023556015,0.088986531,0.027813488,0.053752321,5,1.429029869,0.045341589,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,827,96,221.5431339
-0.072860183,-0.058568621,-0.036337887,0.01567358,16,1.380599193,0.075339853,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,222.9200875
0.0402211,0.091472497,0.085385956,0.029566097,26,1.330638088,-0.068036331,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,228.737103
-0.084662645,-0.006789205,-0.071342445,0.073160699,24,1.414893465,-0.059755789,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,213.1616714
0.007658088,0.025525741,-0.098092694,-0.041130514,15,1.579910374,-0.012016394,Deurbanization,waasmodel,Dike 2nd Q x 1.5,593,64.8,231.3407144
0.05231593,-0.002003739,0.033141744,0.021711143,8,1.092132177,0.097138794,Deurbanization,waasmodel,Dike 2nd Q x 1.5,448,69.1724,232.0931672
0.036023903,-0.021537138,0.053440032,-3.74E-05,29,1.421235405,0.093729611,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,2782,253.305,232.0931672
-0.067025349,-0.075030767,0.09973515,-0.056220869,16,1.385662775,-0.056733412,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,222.9200875
-0.066028489,0.045912604,-0.085844482,-0.049757728,28,1.335507134,0.057952366,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,461,79.1384,232.0931672
-0.068347047,0.006479515,0.08991716,0.024897514,4,1.272901339,0.083437415,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,203.6475574
0.050376928,0.081155942,-0.073231809,0.032134458,7,1.295628861,0.090918943,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,140.8667284
-0.084112073,-0.041134579,-0.009456164,-0.075436303,29,1.50903852,-0.023785534,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,2481,253.305,232.0931672
0.06020224,0.086544185,-0.028860769,-0.080348656,12,1.589666978,0.02349807,Deurbanization,waasmodel,Dike 2nd Q x 1.5,2051,64.08,232.0931672
0.099870536,0.040308899,0.057635668,-0.068225946,7,1.255073496,0.039241246,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,140.8667284
0.018584598,-0.009582521,0.050304862,0.033600873,24,1.546153768,0.064524212,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,213.1616714
0.042561355,0.047530153,-0.019357292,0.036072594,10,1.001807793,0.052280696,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,228.0781364
0.049275635,-0.026304381,-0.048481239,0.096721433,4,1.016603946,0.044350544,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,203.6475574
-0.017010281,-0.012462331,0.082278007,0.052564447,27,1.477491503,-0.015487467,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,230.9840666
0.026323437,0.060450242,0.016296785,0.076682238,1,1.274226705,-0.081874533,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.014157895,0.082360165,-0.004883281,-0.018426236,20,1.226142952,-0.089355443,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,273.1507347
0.039761601,0.098856398,-0.063661845,-0.085219768,2,1.196781813,-0.08663241,moreNature,waasmodel,Dike 2nd Q x 1.5,913,74.4,232.0931672
0.006444491,0.056252342,-0.035338716,-0.055295723,20,1.404454718,0.041326314,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,1243,96.0352,273.1507347
-0.053664589,-0.004248004,-0.049662551,-0.076000675,17,1.039575559,0.045012131,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,208.839227
-0.005032414,-0.020989562,-0.05722928,-0.0671236,17,1.150183593,-0.04046771,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,208.839227
-0.026856837,-0.074333737,-0.007810783,0.081990692,16,1.524192675,0.071096826,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,222.9200875
-0.052778386,-0.017022035,0.058289521,-0.072232236,23,1.48918028,-0.029603588,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.004545238,0.066934242,-0.061802375,0.039136832,13,1.288283642,0.004253936,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.061897251,0.054526208,-0.097218462,-0.092078852,8,1.382287376,-0.054576741,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.017655344,0.076386939,-0.068767882,-0.016890432,25,1.539057666,0.001633295,moreNature,waasmodel,Dike 2nd Q x 1.5,1870,161.175,294.1559956
0.087420541,0.018566101,-0.004116364,0.071702431,27,1.227694283,0.024216709,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,230.9840666
-0.021558209,0.047168496,-0.035774881,0.033113794,8,1.147312174,0.08894342,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,475,79.5172,232.0931672
-0.057878282,-0.043859931,0.026562959,0.088089474,10,1.459433473,-0.018808043,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,228.0781364
0.078324527,-0.005604178,-0.091712745,-0.099558861,11,1.528393926,-0.052686092,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.01483458,-0.064361026,0.078693294,0.034597741,24,1.412672424,0.070180445,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,213.1616714
0.0107179,0.079516455,-0.018976512,-0.079072008,26,1.223250413,-0.063268132,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,228.737103
0.065921238,0.0968675,-0.01418038,-0.012841139,18,1.127675098,-0.074763428,moreNature,waasmodel,Dike 2nd Q x 1.5,472,72.6928,232.0931672
0.099394334,-0.014286927,-0.04795344,0.060084226,14,1.383638342,-0.000298286,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
-0.098436487,-0.090044603,0.089213293,-0.00113772,18,1.526754812,0.033883778,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,458,85.4928,232.0931672
0.032661289,0.081412732,0.093269708,-0.02830784,6,1.110322059,-0.005846516,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,230.8677212
0.002985488,0.072874365,0.04616734,0.09683298,19,1.187492264,0.087601568,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,2970,277.3,232.0931672
-0.013989016,-0.002580557,-0.050647204,-0.012242963,14,1.005885544,0.051844103,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
0.03480074,0.084902762,-0.021964021,0.040084219,1,1.593250273,-0.047876304,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.007376862,-0.060745141,-0.009640053,-0.059814033,14,1.541103757,0.047423466,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
-0.032973289,0.048049349,-0.051071631,-0.059276006,24,1.496124445,-0.055870689,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,213.1616714
-0.060912805,-0.006933885,0.036530011,0.047413242,5,1.011840285,-0.078773292,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,759,96,221.5431339
-0.050556968,-0.016639955,0.062532278,0.090498562,6,1.486924142,0.039066593,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,230.8677212
-0.03181339,-0.00908529,-0.077293002,-0.084220078,24,1.211922583,-0.03751645,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,213.1616714
-0.074471432,0.066076273,0.081498243,-0.039052437,17,1.581897778,0.018721234,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,208.839227
0.019730018,0.009458126,0.071765144,0.043625418,27,1.284324148,-0.095948698,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,230.9840666
0.024859604,0.062810838,-0.011751502,-0.088579832,21,1.19999905,0.003849696,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.028712924,-0.031300355,-0.060260707,0.01371694,3,1.049106077,-0.037924307,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.077451562,0.08357369,0.03097168,-0.019436349,11,1.526900805,0.016486215,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.075867052,-0.076550431,0.042235957,0.089985353,19,1.109058007,-0.083036225,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,985,129.838,232.0931672
0.089789791,0.034950495,-0.015950596,-0.044037283,12,1.409661402,0.065068192,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,2704,121.12,232.0931672
-0.002873986,0.097307945,-0.042259368,0.092268881,4,1.437269992,0.004569578,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,203.6475574
-0.057439999,0.06332697,-0.021364485,0.083835901,20,1.155664167,-0.048917884,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,1250,107.2,273.1507347
-0.040482166,0.064194878,0.045133221,0.083075554,19,1.149149555,0.000566343,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,922,120.8,232.0931672
0.030976281,-0.097396981,-0.043871412,-0.006609206,14,1.06750723,-0.000485759,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
-0.016231441,0.088528702,-0.033507534,0.080176557,10,1.341866391,-0.062806636,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,228.0781364
-0.036836146,0.015467423,0.000882632,-0.01129785,26,1.287330739,0.056776297,Deurbanization,waasmodel,Dike 2nd Q x 1.5,473,64.8,228.737103
0.002699855,-0.056401554,-0.087027922,-0.065826319,14,1.331232983,0.035727242,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
-0.072720872,-0.072838432,0.063086623,0.059923543,14,1.125587322,0.088471888,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
0.010973387,0.024174306,-0.075166651,0.090043198,15,1.233701416,-0.0671503,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,854,96,231.3407144
-0.099576956,-0.094494061,0.049478502,-0.015044297,4,1.481094797,-0.065354601,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,203.6475574
0.08556034,0.058398128,0.090394865,0.071493328,19,1.481880628,0.05144848,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,3165,283.138,232.0931672
-0.058389004,-0.092423483,0.0607381,0.061790892,14,1.594870156,0.036905279,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
-0.001195298,-0.015033442,-0.077982553,0.082514659,13,1.466994936,-0.09682237,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.040956267,-0.02308821,0.040731674,-0.007019993,23,1.392552724,-0.007675904,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.079145478,0.031785436,-0.069423183,-0.058529377,28,1.556206424,-0.055173261,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,533,79.1384,232.0931672
-0.074946913,0.051582464,-0.023699456,-0.059028602,28,1.189351751,-0.050341863,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,482,85.4768,232.0931672
0.045043844,0.030032575,-0.083861015,-0.087212822,9,1.137838381,0.074052224,Deurbanization,waasmodel,Dike 2nd Q x 1.5,798,96.8,232.0931672
0.08563533,0.003231681,-0.000377456,-0.028503554,26,1.368426779,-0.075018452,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,228.737103
0.015740276,-0.046054097,0.053995845,-0.042319955,8,1.250449453,-0.095021551,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.021309089,-0.088190758,-0.067183553,0.032558267,23,1.245687582,-0.096350093,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.065194407,0.012794516,0.03904037,-0.035957331,19,1.013010778,-0.062516659,NoChange,waasmodel,Dike 2nd Q x 1.5,799,106.4,232.0931672
-0.046399986,-0.079196759,-0.013791858,0.040780014,12,1.454353498,-0.00513044,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,2485,121.2,232.0931672
0.074796519,0.065713506,-0.025485221,-0.020134465,20,1.403769018,0.00806147,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,1405,104.451,273.1507347
0.037158149,-0.017550362,-0.030976407,-0.099739385,14,1.241363962,-0.073187957,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,209.846272
-0.080190659,0.090424694,0.07715562,-0.037554495,29,1.047053499,-0.072024184,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,2424,247.714,232.0931672
-0.088915061,0.04889114,0.005765244,-0.017266113,20,1.251385782,0.068794599,NoChange,waasmodel,Dike 2nd Q x 1.5,881,74.4,273.1507347
0.034728887,-0.075368783,0.085995938,0.028827023,18,1.329610809,-0.029180418,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,528,84.1924,232.0931672
-0.096212561,-0.017682024,-0.075766836,0.034054641,2,1.432205416,-0.09269944,Deurbanization,waasmodel,Dike 2nd Q x 1.5,614,55.2,232.0931672
-0.079546716,-0.064482045,0.058971696,-0.015789135,22,1.448621625,0.007254273,moreNature,waasmodel,Dike 2nd Q x 1.5,2057,83.28,232.0931672
0.084853543,-0.05013764,0.073295524,-0.057123274,29,1.317344265,-0.070299924,NoChange,waasmodel,Dike 2nd Q x 1.5,2062,176.105,232.0931672
-0.020516329,0.076803955,0.022085433,0.056647344,7,1.322841521,0.052532484,urbanizationDeurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,140.8667284
-0.043245574,0.026294967,-0.042409968,0.068422123,9,1.170829432,-0.061665497,moreNature,waasmodel,Dike 2nd Q x 1.5,486,74.4,232.0931672
-0.009761925,0.030746911,-0.072601754,0.091982455,10,1.042686178,0.080645657,urbanizationLargeSteady,waasmodel,Dike 2nd Q x 1.5,0,0,228.0781364
0.022749989,0.055506726,0.007513163,0.099826287,13,1.431660504,-0.084643601,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.027245616,-0.018979841,0.090664277,-0.08381824,2,1.306686328,-0.060371476,moreNature,waasmodel,Dike 2nd Q x 1.5,2052,83.2016,232.0931672
0.022949478,-0.003777523,0.035902765,0.051917803,6,1.53115422,-0.088823667,Deurbanization,waasmodel,Dike 2nd Q x 1.5,0,0,230.8677212
-0.046572662,-0.025052937,0.045409517,-0.071790076,3,1.543327008,0.05753265,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.049375048,-0.027778155,0.013642663,-0.035587483,13,1.302074627,-0.026081875,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.007570157,0.079702461,-0.044019033,-0.070847667,23,1.165689226,0.063218295,moreNature,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
0.056941019,0.084502914,0.002229517,0.094704113,2,1.02774801,-0.004770832,moreNature,waasmodel,Dike 2nd Q x 1.5,2171,83.2016,232.0931672
0.083901661,0.034618122,-0.089893747,-0.029295436,3,1.094001819,-0.031445791,NoChange,waasmodel,Dike 2nd Q x 1.5,0,0,232.0931672
-0.076259114,-0.039778072,-0.017007186,0.061574987,4,1.262630668,-0.020773419,urbanizationLargeAndFast,waasmodel,Dike 2nd Q x 1.5,0,0,203.6475574
0.047266793,-0.03240952,0.00050395,-0.086885235,12,1.00292383,0.094786076,Deurbanization,waasmodel,Dike 2nd Q x 1.5,2041,64.08,232.0931672
0.045326647,-0.002903995,0.081128729,-0.030138982,8,1.379664557,0.072772471,sustainableGrowth,waasmodel,Dike 2nd Q x 1.5,507,79.5172,232.0931672
